Succinic acid,Spermine,Spermidine,N-Formyl-L-Methionine,Indole-3-acetic acid,N-Acetyl-D-glucosamine,Malonic acid,L-Aspartic acid,L-Asparagine,Isonicotinic acid,Glutaric acid,Fumaric acid,L-Serine,Amantadine,Allantoin,Sinapic acid,Adenosine,Adenine,L-Iditol,beta-Alanine,Melibiose,L-Valine,L-Norleucine,L-Lysine,L-Isoleucine,L-Glutamine,L-Glutamic acid,Maltotriose,Acetophenone,Testosterone,METHYL PROPIONATE,Methyl hexanoate,Fenchol,(+)-Borneol,cis-Citral,Diethyl fumarate,trans-Cinnamyl alcohol,DIETHYL MALEATE,Anthracene,Pyrene
-0.00451596,-5.9659644e-05,-5.0900602e-05,-1.5370955e-05,-0.007210822,-3.362198e-05,-0.012395756,-6.7547535e-06,-7.3655297e-06,-0.005185927,-0.0031305018,-0.005980416,-1.3248333e-05,-7.2331245e-06,-1.5544289e-05,-0.009056919,-0.029116152,-0.0031304637,-6.235777e-05,-1.3764944e-05,-0.0002766185,-8.299678e-06,-4.0475734e-06,-7.082755e-06,-1.17022855e-05,-9.709505e-06,-6.716041e-06,-0.00026877545,-0.0007523846,-2.3807253e-05,-1.1409531e-05,-2.9226103e-06,-2.2751667e-06,-1.8826865e-06,-5.8704295e-06,-1.6230553e-05,-0.0023140498,-1.6230553e-05,-0.42008036,-0.3789963
0.0866784,-0.019355336,-0.19625977,-0.09766731,-0.025865173,-0.080019414,0.16645838,-0.3599905,-0.28533164,-0.058905687,0.0826271,0.10592221,-0.3902392,-0.59514725,0.0076650362,-0.4613142,-0.3837873,-0.41269052,-0.3862322,-0.12097351,-0.0938967,-0.45144245,-0.44802368,-0.38527232,-0.35783845,-0.27579662,-0.3357063,-0.08006155,0.14183195,-0.15781637,-0.20398764,-0.12502429,-0.3432509,-0.5263376,-0.04172399,-0.4723273,-0.22535972,-0.4723273,-0.42380723,-0.52249837
0.018811062,0.33618194,0.30065775,0.51135135,0.12700112,0.08991778,-0.02885865,0.25406563,0.44660914,0.08364267,0.062921785,0.03213418,0.2083613,0.087293014,0.77755916,0.0569411,0.04095604,0.3455365,0.03049982,0.23318437,0.093972504,0.35723257,0.39265198,0.44342846,0.4980317,0.38377908,0.18645713,0.07273388,0.02877742,0.13958998,0.040038705,0.023012027,0.036739185,0.03900488,0.020371253,0.021139063,0.022952557,0.021139063,0.035899576,0.067582525
-0.003393694,-0.004055823,-0.0055333553,-0.002571219,-0.018801715,-0.02798102,-0.0071896794,-0.0029500173,0.0013233911,-0.013718353,-0.0019885667,-0.010807394,-0.004269914,-0.09546675,-0.21090394,-0.11595885,-0.045093376,-0.12065367,-0.05034611,0.00019631046,-0.008370362,-0.059708152,-0.028457906,-0.0012678218,-0.03714036,0.001045183,-0.004866133,-0.0039786072,-0.051498026,-0.08673833,-0.014003769,-0.031667,-0.11712457,-0.14105415,-0.52614427,-0.082311794,-0.052203573,-0.082311794,-0.09177641,-0.09041642
0.0040322207,0.028556338,0.04315232,0.09337996,0.0043353396,0.018717093,0.004203662,0.012831884,0.025637347,0.01729192,0.005873697,0.008614846,0.026956616,0.006783246,0.006248087,0.04231352,0.014738267,0.002734631,0.035566226,0.027107632,0.12178676,0.050309505,0.06842004,0.05879472,0.054254062,0.029764105,0.014674772,0.1679853,0.013245391,0.01756636,0.017324705,0.022431467,0.0078020664,0.01039084,0.011757861,0.038581606,0.03136268,0.038581606,0.019307973,0.028185843
-0.030269986,-0.009833074,-0.007331087,-0.012654502,-0.0032890558,-0.01492507,-0.031273127,-0.003192501,-0.003893168,-0.011881673,-0.040656794,-0.029744904,-0.0023295619,-0.0013457143,-0.001602375,-0.2723638,-0.00081905245,-0.003324389,-0.0001807951,-0.0055155163,-0.006670445,-0.008809079,-0.017137572,-0.006385091,-0.013541499,-0.0059086075,-0.0021831861,-0.0075589875,-0.0033717775,-0.021256302,-0.0001385636,-0.0004441897,-0.009016282,-0.015216301,-0.0009997329,-0.00027933338,-0.012382746,-0.00027933338,-0.015601515,-0.031170912
-0.18245068,-0.49299976,-0.48248473,-0.10322663,-0.26756147,-0.2509957,-0.1832826,-0.42240566,-0.21756722,-0.12012431,-0.20647044,-0.15743378,-0.25765556,-0.3666424,-0.36632556,-0.3358442,-0.26130047,-0.13603708,-0.35431653,-0.21153875,-0.45351797,-0.33618283,-0.23073557,-0.3425802,-0.29475352,-0.17508355,-0.36509725,-0.33592913,-0.17999919,-0.20379254,-0.17303005,-0.20577168,-0.45045257,-0.45596763,-0.25570282,-0.33492634,-0.17473574,-0.33492634,-0.4819398,-0.3207158
0.0562678,0.20986381,0.20182626,0.1831975,0.081537,0.19049075,0.13034125,0.23938584,0.21515152,0.14366806,0.0460786,0.04452791,0.29091883,0.15842052,0.1603488,0.11329819,0.16956578,0.15372507,0.033664513,0.17462118,0.05981044,0.31633738,0.23374423,0.16881609,0.23722938,0.15577012,0.22665724,0.05352948,0.15530556,0.0058696894,0.08779404,0.09708109,0.08723404,0.05992553,0.043963794,0.052330554,0.07677429,0.052330554,0.09587116,0.0869469
0.031760044,-0.14601947,-0.11733956,-0.14317088,0.35551962,0.2475574,0.018586522,-0.0006993506,-0.030466463,0.13662365,0.07545441,0.010743517,-0.058463387,-0.3000776,0.82680815,0.070766985,0.00821806,0.18930587,-0.0013353054,0.04651499,0.028704647,-0.010122549,-0.038616534,-0.019973405,-0.03868304,-0.01949493,-0.008298835,0.032950748,0.18241692,-0.15188445,0.19908102,0.09783063,-0.10308895,-0.08328082,0.0681388,0.18223652,0.00078316976,0.18223652,-0.17406057,-0.16789737
0.016203843,0.016635573,0.015881203,0.0049969885,0.35677373,0.028654456,0.02847376,0.05546137,0.057774495,0.34908223,0.019350477,0.02179438,0.023154493,0.030196827,0.27753162,0.0049683372,0.95907915,0.66660184,0.0028098708,0.05113857,0.0022589022,0.018978078,0.016691025,0.05304205,0.017150538,0.043489996,0.03791225,0.0024237225,0.003265035,0.0005794831,0.01095047,0.0031931007,0.0032824527,0.0038605472,0.0025750378,0.007876473,0.009100246,0.007876473,0.0024194678,0.003518145
-0.016753066,-0.015591542,-0.013031205,-0.0062993774,-0.011488212,-0.42723098,-0.010945163,-0.026552722,-0.042728294,-0.00785037,-0.021802818,-0.014335556,-0.054498125,-0.03255702,-0.68866634,-0.0031017475,-0.6562214,-0.023272956,-0.24907051,-0.011801707,-0.18818486,-0.01089065,-0.0068072937,-0.034283742,-0.013358261,-0.030632144,-0.027445145,-0.24255744,-0.003160773,-0.07639134,-0.011340801,-0.005503579,-0.013275082,-0.017255025,-0.009569143,-0.0136962,-0.0038932592,-0.0136962,-0.0034845264,-0.0025627974
-0.2925458,-0.00045883283,-0.000530637,-0.0030751007,-0.016155418,-0.77388906,-0.3840184,-0.010212504,-0.0013362998,-0.14283094,-0.26426938,-0.28104857,-0.07784671,-0.0048034666,-6.258089e-05,-0.29181042,-0.80803376,-0.0003617971,-0.9686342,-0.005414277,-0.9261891,-0.0032276292,-0.0019946399,-0.00068778783,-0.0022105142,-0.0027446998,-0.013075281,-0.90667593,-0.029739821,-0.8514694,-0.025784941,-0.014315003,-0.54243153,-0.5208754,-0.043968115,-0.01151919,-0.06874152,-0.01151919,-0.008008242,-0.013948564
0.7158425,0.9690127,0.9726392,0.73042256,0.16138202,0.86839044,0.6886958,0.8850259,0.9484257,0.48864952,0.7778798,0.6671496,0.8918254,0.72960407,0.9404179,0.97807056,0.16590223,0.84128964,0.79179823,0.9415138,0.9145376,0.894926,0.7926369,0.8954475,0.86289173,0.9570435,0.8930007,0.90702486,0.49405333,0.9435582,0.9361111,0.9228367,0.9466195,0.9634383,0.95335495,0.8990175,0.42677808,0.8990175,0.025057755,0.026420241
0.09036207,0.008918929,0.0077250847,0.00614829,0.0043962686,0.04273508,0.07132641,0.007618203,0.0104359435,0.029160233,0.07438453,0.094801,0.021292428,0.02845853,0.0049461415,0.0045159636,0.027247224,0.015660936,0.009258644,0.012085722,0.0054424927,0.01409426,0.005768104,0.01261158,0.012365584,0.009963776,0.007061127,0.0057851197,0.008243572,0.020551499,0.013027678,0.004242304,0.018107409,0.028848007,0.003925688,0.0046348805,0.0056991265,0.0046348805,0.0063095526,0.010295214
-0.02869974,-0.054739308,-0.062334266,-0.16077256,0.013227069,-0.13528663,-0.028335046,-0.19514892,-0.17626858,-0.014543634,-0.031192359,-0.02659675,-0.15549822,-0.069047,-0.0490962,-0.06533346,0.0748781,0.080263056,-0.21553956,-0.16029257,-0.20608398,-0.18273294,-0.173391,-0.17446889,-0.18632549,-0.19160484,-0.18751305,-0.19033377,-0.16201232,-0.23956421,-0.12880372,-0.14313741,-0.1859266,-0.17179105,-0.15155259,-0.1489743,-0.09998603,-0.1489743,-0.15700455,-0.12101281
-0.31152263,-0.0054228096,-0.013735036,-0.16482246,-0.09378116,-0.22662346,-0.25629342,-0.6321494,-0.16377194,-0.16432042,-0.3828643,-0.42498657,-0.4549943,-0.085771434,-0.0034220177,-0.49459273,-0.1976594,-0.002394248,-0.68315655,-0.19005506,-0.4697678,-0.23316285,-0.47104138,-0.16487399,-0.30242178,-0.17407101,-0.70598614,-0.5788404,-0.022728471,0.8204253,-0.030887473,-0.08620021,0.06505253,0.081249304,-0.052541062,-0.04690624,-0.15898962,-0.04690624,-0.074504554,-0.09744338
0.03893044,0.32191607,0.2076188,0.0077527133,0.00065910176,0.00057810877,0.0837631,0.00052200584,0.001702625,0.0039125234,0.019805377,0.06654627,0.0006304772,0.004481413,0.041746076,0.0005521192,0.00023483198,0.007950505,0.00013294708,0.010118574,0.00030294788,0.0013247507,0.0014992408,0.012936577,0.0025149584,0.0017024481,0.00067814253,0.00053913175,0.00064861943,0.0083097955,0.00042803172,0.00032993098,0.002839275,0.003555146,0.0007617867,0.00033349617,0.00032227804,0.00033349617,0.00020672215,0.00021910678
0.005294563,0.00991935,-0.022233535,-0.045372535,-0.14125381,-0.034438897,0.014806217,-0.16338804,-0.1255483,-0.046632998,0.011919851,0.014969095,-0.06432745,0.21721476,-0.15679206,-0.055384904,-0.03432106,-0.120350674,-0.10957992,-0.07609945,-0.28148153,-0.08858875,-0.059835657,0.021567365,-0.0010679223,-0.09480639,-0.09652905,-0.35995266,-0.17206419,0.22106346,-0.25667077,-0.16564482,0.17579465,0.11417832,0.09109858,-0.13112716,-0.06634638,-0.13112716,-0.17659855,-0.11666785
-0.061526332,-0.043419905,-0.030179933,-0.55041856,-0.362231,-0.061638065,-0.034391515,-0.29028383,-0.21538259,-0.07744498,-0.05747624,-0.0633692,-0.27578002,0.0056801657,-0.17179714,-0.06349542,-0.091458134,0.011828624,-0.0779717,-0.11370626,-0.052195534,-0.2265294,-0.6038313,-0.4364245,-0.38314408,-0.28383663,-0.49528387,-0.04239729,-0.03497654,-0.10180852,-0.106106006,-0.2534011,-0.14421487,-0.14079283,-0.09163264,-0.19482505,-0.059805714,-0.19482505,-0.012229844,-0.0023533877
-0.0015862025,-0.005440515,-0.0070780655,-0.06703197,0.7784288,-0.069137126,-0.0008727759,-0.13091557,-0.13651355,-0.030485332,-0.0020771422,-0.0034518328,-0.07606559,-0.04028412,-0.03214061,-0.16201128,-0.101924114,0.5051242,-0.117539994,-0.04211736,-0.18141057,-0.21357198,-0.17643742,-0.05873553,-0.17347656,-0.12075289,-0.105349936,-0.18068178,-0.053110506,-0.02917294,-0.10298353,-0.112973526,-0.13816069,-0.15520285,-0.09597925,-0.10750802,-0.06746912,-0.10750802,-0.07342939,-0.03410825
-0.03072125,0.051658504,0.054523643,0.07688524,7.077215e-05,-0.28529012,0.017572684,0.07390272,0.00647474,0.007163903,0.006717878,-0.05659345,0.050333064,-0.13072273,-0.34245718,0.061567754,-0.2924123,-0.011205465,-0.011188533,0.059024896,-0.26262158,0.021762175,0.024759635,0.009846879,0.032392994,0.0047182073,0.07410657,-0.30498558,0.0019353931,-0.39198485,0.051575933,0.039408762,-0.2748694,-0.28805304,-0.015843071,0.04814644,0.050022434,0.04814644,0.011072375,-0.06422356
0.039272424,0.17328258,0.1733795,0.051496994,0.15547143,0.24458489,0.01896796,0.08315197,0.06557546,0.11315704,0.059434652,0.052279323,0.21612939,0.16656944,0.15004642,0.1374834,0.29248473,0.110870495,0.30389535,0.12956862,0.22863477,0.10056877,0.096879184,0.120956324,0.10521372,0.08678947,0.11240836,0.16947341,0.21012355,0.3661891,0.12279887,0.1497173,0.2688192,0.2921238,0.26268542,0.15754111,0.20448436,0.15754111,0.116498806,0.11150985
-0.010656963,-0.021752292,-0.029740464,-0.08149338,-0.07692517,-0.0739564,-0.010213927,-0.04331032,-0.036454644,-0.028602328,-0.011970088,-0.016997518,-0.03647344,-0.022506623,-0.008453198,-0.0894075,-0.22954565,-0.023898156,-0.03373381,-0.04562868,-0.01578685,-0.04389862,-0.057223767,-0.067189746,-0.049959753,-0.046001393,-0.057638105,-0.01248963,-0.017082505,-0.10819562,-0.032229166,-0.050268363,-0.07751297,-0.037897397,-0.03203308,-0.021000821,-0.021987991,-0.021000821,-0.01589753,-0.027705489
0.11101679,0.5884998,0.6163736,0.86468226,-0.28140557,-0.07601417,0.14861818,0.65752006,0.50601953,0.11304123,0.14562818,0.084364146,0.6403054,0.40688938,0.13379164,0.5413833,-0.15518348,-0.3001836,0.43080518,0.59568965,0.22401431,0.66148555,0.66948557,0.5193118,0.6917818,0.466734,0.6451143,0.2597571,0.10853147,0.17299183,0.21720539,0.4125661,0.08447747,0.10417213,0.4695271,0.5640429,0.18016075,0.5640429,0.30651975,0.25337797
-0.009226563,-0.6529337,-0.50251484,0.040995277,-0.11025693,-0.058850978,0.003557329,-0.0072936895,0.015589976,-0.011312057,-0.011203279,-0.044361193,-0.022282908,-0.024123685,-0.15126987,0.44176674,-0.10831802,-0.09835833,-0.07270303,-0.011862094,-0.082630634,0.036908157,-0.001869755,-0.01814656,0.014412438,0.0070780977,-0.011646345,-0.07494482,0.093382835,-0.059117824,-0.0009213293,-0.011543137,-0.055128403,-0.067702204,0.012773913,-0.024314182,0.06872004,-0.024314182,-0.06472293,-0.07799844
-0.018546598,-0.60263616,-0.59331024,-0.6189876,-0.6814466,-0.015957098,-0.007174991,-0.4166736,-0.6488403,-0.4666823,-0.046179537,-0.029387495,-0.37265468,-0.42309147,-0.11308791,-0.28901362,0.11983664,-0.25286382,-0.18452384,-0.4419339,-0.07322089,-0.7023756,-0.7030302,-0.62846804,-0.6405347,-0.640699,-0.39056724,-0.064914316,-0.6106042,-0.5587641,-0.74570256,-0.857759,-0.6372955,-0.6653503,-0.5579123,-0.646685,-0.41327864,-0.646685,-0.60544086,-0.51085746
-0.044501558,-0.0012361006,-0.0015727308,-0.0024675336,-0.06506174,-0.19141354,-0.063543595,-0.0071002394,-0.0104215965,-0.04761089,-0.04356434,-0.029212398,-0.008939851,-0.0039705858,-0.0032253833,-0.053748094,-0.28688788,-0.011752285,-0.05285695,-0.005070825,-0.1762744,-0.01580468,-0.009104904,-0.0043661757,-0.008816677,-0.01900169,-0.008661684,-0.29108936,-0.055663712,-0.05829326,-0.023971867,-0.032873366,-0.055051222,-0.065491304,-0.034776933,-0.017246664,-0.037637353,-0.017246664,-0.016834145,-0.018282142
0.096473336,0.24491687,0.26082078,0.28833643,-0.5201437,0.16226678,0.11015624,0.23686515,0.28016245,0.21739775,0.11015129,0.079378515,0.23278809,-0.06592048,0.28088814,0.30484477,-0.35108325,-0.5830954,0.19055589,0.2264034,0.13069235,0.25818443,0.28324237,0.2565121,0.26147345,0.2570873,0.21221823,0.120509215,0.25130942,-0.01838768,0.22749439,0.26588687,0.14751272,0.034826953,0.31353867,0.26850915,0.23823087,0.26850915,-0.8255465,-0.7729704
0.016570382,0.1984296,0.1903049,0.24145202,0.35707316,0.4582455,0.019149404,0.11486315,0.13612412,0.09039029,0.025515491,-1.9004192e-05,0.2157942,0.1250534,0.07000746,0.121121645,0.62023884,0.25213376,0.16272533,0.15991642,0.42796975,0.12205797,0.20205532,0.11595261,0.17574093,0.12766068,0.13803487,0.41740555,0.09110347,0.04338041,0.25173768,0.2336672,0.017899444,0.028723046,0.15384652,0.42190248,0.1769635,0.42190248,0.24199925,0.2761572
0.085969076,0.035201944,0.055821948,-0.0099670915,0.011654891,-0.008392666,-0.11561917,-0.05162559,0.1113961,0.1912829,0.15597326,0.22064722,-0.16299395,0.12080136,0.15397376,0.015535844,0.6531036,0.13756722,-0.14746316,-0.043011133,-0.14430518,-0.047575075,-0.008284623,-0.057472657,-0.06273289,0.11554858,-0.09685337,-0.15811802,0.45940033,0.024161285,0.14692773,0.16760527,0.015269538,0.02454226,0.13210228,0.6342636,0.12031979,0.6342636,0.39825168,0.27191246
-0.63012743,-0.030648224,-0.03425319,-0.94571406,-0.9138608,-0.055272505,-0.74477184,-0.9813249,-0.91097933,-0.6256236,-0.5591459,-0.61933,-0.6141139,-0.1632935,-0.013097123,-0.73146653,-0.0068638953,-0.010840393,-0.02446748,-0.85475713,-0.055787377,-0.9426504,-0.9257066,-0.94306195,-0.94039327,-0.86907095,-0.9608827,-0.06712469,-0.009515195,-0.0001753137,-0.07007949,-0.0927663,-0.0048246644,-0.0036510963,-0.006502882,-0.06754665,-0.10892851,-0.06754665,-0.0060149436,-0.0025341867
-0.023949593,8.514071e-05,0.00012698447,-0.01059942,-0.002275773,-0.0031677706,-0.0132051995,-0.002059129,-0.0056377086,-0.010245689,-0.016493268,-0.046687666,-0.0009138882,-0.0010282177,-0.0056647304,-0.0022807082,-0.008002926,-0.00234791,-4.0442417e-05,-0.0022546726,-6.663735e-05,-0.0076592783,-0.00385642,-0.0012705376,-0.0056070033,-0.010496836,-0.0022211622,-9.5136646e-05,-0.0024026758,-0.0011816582,-0.008435275,-0.0046075494,-0.0028418018,-0.001912272,-0.0038065356,-0.0032464152,-0.0038254843,-0.0032464152,-0.00046287995,-0.00056878163
0.19528688,0.06843833,0.090907864,0.62788117,0.5499399,0.002354823,0.07141937,0.52034426,0.5229126,0.23110189,0.16489673,0.2198371,0.19235303,0.55257523,0.080898054,0.0012670985,0.0012780052,0.6072014,0.00040712804,0.2761508,0.00016779524,0.856849,0.85069853,0.62850463,0.87466717,0.41473404,0.40432805,0.00013449661,0.08975394,0.31543177,0.2939992,0.35637268,0.3510937,0.6176225,0.09867138,0.06925793,0.1132473,0.06925793,0.29841763,0.32380274
0.0018465712,0.74350786,0.62640965,-0.05165456,-0.07864095,-0.21669765,0.0015309193,-0.06079053,-0.0994523,-0.0061723012,0.005361708,0.0002708389,-0.10506682,0.35322055,0.9653279,-0.18505889,-0.39664608,0.41766977,-0.07066736,-0.052774537,-0.15532099,-0.012441722,-0.015700748,-0.03594116,-0.013382349,-0.092318974,-0.061656535,-0.12343448,-0.08734338,-0.017597843,-0.06955615,-0.025475629,-0.0013521293,0.012285352,0.01622605,-0.042411115,-0.03551416,-0.042411115,0.4498273,0.121964335
0.2122874,0.03739487,0.045472723,0.30983403,0.22943348,0.21527274,0.18263288,0.19114792,0.24577041,0.2862793,0.30123806,0.22151329,0.19881758,0.22967085,0.17996521,0.2553653,0.2398502,0.26297224,0.030462138,0.15731503,0.0979366,0.23598976,0.14884068,0.16157427,0.22252218,0.24692324,0.1813785,0.08493519,0.35721338,0.2136932,0.38559115,0.23398687,0.36771056,0.5657334,0.65550566,0.74394053,0.33557582,0.74394053,0.25510603,0.26596022
-0.051865567,-0.00094485184,-0.0008492701,-0.041685566,-0.014316277,-0.015988607,-0.072805986,-0.016993359,-0.01609264,-0.036292702,-0.035989836,-0.08945032,-0.009666476,-0.009009151,-0.09819245,-0.0021961955,-0.1568519,-0.05993094,-0.00056148507,-0.0057080216,-0.0007742323,-0.013480216,-0.008384179,-0.0035432486,-0.012584035,-0.015209211,-0.011750397,-0.0024786226,-0.009475539,-0.0034012955,-0.008003195,-0.0024441695,-0.0017594431,-0.0023908922,-0.0011290668,-0.0070605744,-0.002519963,-0.0070605744,-0.0004925496,-0.000902626
0.085283674,0.0001519638,0.00024477192,0.028908694,0.0075145126,0.45469582,0.101129174,0.016703714,0.011081626,0.03166394,0.036973447,0.059207376,0.011543924,0.004633588,0.17530972,0.021518644,0.2755838,0.0031541206,0.22581898,0.00840448,0.58699477,0.0071448674,0.011640395,0.0072794803,0.009156412,0.009021867,0.01620136,0.5738936,0.009038795,0.007327703,0.011135078,0.009970046,0.048833147,0.039120406,0.002708283,0.0030379335,0.0056787515,0.0030379335,0.0009138049,0.001941454
0.0015887262,0.00041620998,0.00041414148,-0.00094236,2.782734e-05,-8.186019e-05,0.0019322241,-0.00013247604,-0.00043691084,0.00034908825,0.0004327479,0.0015697515,-7.1115144e-05,0.0017906681,-0.00012856555,3.9845156e-05,-0.0008596285,-0.00030191807,-1.5250321e-05,2.551315e-05,1.9896994e-05,-2.0742036e-06,3.865892e-07,-3.1683365e-05,-2.2673426e-06,-0.000114108465,-7.6260134e-05,1.0042091e-05,4.5191002e-05,0.00011530487,6.611881e-05,1.7442726e-05,7.995321e-05,5.9395916e-05,2.8893439e-05,4.9631875e-05,0.00013550937,4.9631875e-05,0.00015198221,0.00030545428
-0.121474154,-0.019592633,-0.019829769,-0.02258942,-0.8268518,-0.02628793,-0.095606185,-0.018985247,-0.014638401,-0.031754646,-0.10795706,-0.19739081,-0.02890994,-0.25615165,-0.089330174,-0.008450291,-0.7459622,-0.68438,-0.08671531,-0.015365076,-0.0459427,-0.011267274,-0.00752179,-0.015035707,-0.021312414,-0.012246943,-0.018320512,-0.027763866,-0.004072577,-0.9574006,-0.012972561,-0.005199313,-0.028941875,-0.10312612,-0.011415203,-0.016477294,-0.012545357,-0.016477294,-0.24295543,0.11988306
-0.006800023,-0.21680951,-0.17147475,0.0021427784,-0.015595879,-0.008590427,0.009699176,0.010264737,-0.0150622865,-0.0006830266,-0.006748984,-0.006508956,-0.058526218,-0.05333241,0.0074966643,0.02952267,0.02039684,0.0026143324,-0.012812119,-0.023414457,-0.0048207473,0.012762788,0.0165291,-0.018061545,0.011170729,-0.0151715055,0.011635503,-0.0068270164,0.0038595388,0.07175817,-0.012215269,-0.012832405,-0.033650365,0.0061852783,-0.025407495,-0.0168105,0.009763713,-0.0168105,0.005393025,0.021946153
-0.019186493,0.22847429,0.17439105,-0.2379453,-0.3061209,-0.021411413,-0.010123236,-0.12885681,-0.315111,-0.2380082,-0.023496721,-0.022632083,-0.059764307,-0.12165888,-0.16777398,-0.072054096,-0.30573204,0.2449584,-0.018235303,-0.17671211,-0.016153228,-0.19127123,-0.23881103,-0.13566105,-0.20716165,-0.40558225,-0.12875128,-0.0106533095,-0.36696672,0.31235495,-0.5617748,0.350166,0.25116175,0.24601649,-0.050203566,-0.48676196,-0.24664606,-0.48676196,-0.36296335,-0.33883572
0.44132143,0.17750472,0.1836345,0.35302773,0.1826657,0.21055342,0.40534955,0.5807789,0.5076992,0.24027525,0.3615652,0.40440303,0.3488211,0.45599166,0.01988828,0.18244965,0.05718102,0.046974927,0.13573138,0.3550297,0.47500166,0.45615804,0.5414546,0.4851356,0.5409428,0.509953,0.62087774,0.35676375,0.11554333,0.5937487,0.10679643,0.18744965,0.5709548,0.5463278,0.12905681,0.020150043,0.17566821,0.020150043,0.079420626,0.08924875
-0.00277595,6.9772517e-07,8.271072e-07,1.8157127e-05,-0.0010123863,3.0014858e-06,-0.008178082,1.3511166e-05,1.2903519e-06,-0.0020170868,-0.0005975803,-0.0034133773,6.628674e-06,1.3692693e-06,-1.4039078e-06,-0.0039716237,-0.0013171263,-0.00057476474,1.1866173e-05,-6.87696e-06,9.530385e-06,1.758813e-05,3.2336936e-06,2.6550156e-06,1.9659481e-05,1.5817838e-07,8.000569e-06,1.1834237e-05,-0.00048666183,4.45162e-05,2.3330185e-06,-8.6632616e-07,6.761534e-06,8.288646e-06,1.6295588e-05,-1.3785803e-05,-0.00064984715,-1.3785803e-05,-0.019123722,-0.039867647
-0.22381617,0.71878386,0.58105654,-0.88255394,-0.69299304,-0.11753108,-0.1851799,-0.9790912,-0.9854417,-0.55248743,-0.3075506,-0.13412555,-0.7963392,-0.66675824,-0.8464803,-0.30369267,0.381123,0.1684998,0.013798074,-0.7465137,-0.2164902,-0.7902142,-0.9253103,-0.40818986,-0.9032569,-0.9788925,-0.970641,-0.15769887,-0.49806172,0.18117398,-0.7423457,-0.6175523,-0.3633835,-0.26237157,0.10013544,-0.2367649,-0.33746564,-0.2367649,-0.28223056,-0.15171021
-0.028126398,0.19103384,0.17308246,0.24841109,-0.25577402,-0.07315595,0.019914059,0.32659695,0.21757422,-0.060352735,-0.02530643,-0.03254109,0.2112858,-0.14282912,0.04342237,-0.025315862,-0.052778117,0.01929855,0.03467718,0.0062300493,0.18113773,0.4133815,0.3534216,0.30371085,0.35761213,0.1970393,0.3430342,0.15976554,-0.11882869,-0.9703182,-0.14058948,-0.43715042,-0.66736126,-0.6118353,-0.2059132,-0.020257184,-0.07952213,-0.020257184,-0.044672318,0.012908916
0.06744629,0.007352923,0.0071768607,-0.042024545,-0.02557482,-0.2588004,0.03666239,0.031982202,0.027985906,-0.010504695,0.051423732,0.06298372,0.013246808,0.016761966,0.011724103,-0.21030211,-0.26103774,0.07828779,-0.16885568,0.017362718,-0.59467846,0.03132338,0.03192527,0.013297902,0.03928487,0.025452802,0.031078484,-0.5828,-0.028930163,7.0617425e-05,-0.02012846,-0.015314915,-0.046644896,-0.053127542,-0.008910029,-0.016630838,-0.03291541,-0.016630838,-0.046682008,0.0004979718
0.0048841145,0.114001095,0.11595607,0.59247303,0.14996727,0.38085696,0.022977756,0.21601532,0.36987573,0.04909486,0.005595396,0.00017031094,0.32965922,0.19847985,0.41671434,0.00024566305,0.6983878,0.4292669,0.5172174,0.11314035,0.72930896,0.4664506,0.3007572,0.26194948,0.391482,0.18768036,0.24520622,0.7436142,0.06299579,4.416754e-05,0.13425647,0.26749095,0.30442682,0.31024912,6.131366e-05,0.00079847197,0.00021056418,0.00079847197,0.41162062,0.45078114
-0.005940526,-0.043999184,-0.035600923,-0.046993706,0.9993512,-0.02895386,-0.006244352,-0.105744,-0.15960152,0.8569944,-0.008741743,-0.0046830764,-0.03561681,-0.0651797,-0.016415618,-0.020472951,0.99002373,0.99478585,-0.013496042,-0.028342357,-0.020828748,-0.05957448,-0.076633565,-0.0511141,-0.07641707,-0.13357939,-0.08137237,-0.034888342,-0.037664454,-0.03477059,-0.04098558,-0.061752565,-0.027763993,-0.022987904,-0.05053074,-0.06989262,-0.018223835,-0.06989262,-0.048392083,-0.04935176
-0.033820577,0.45080104,0.59956276,0.43666637,-0.46105835,0.27553454,-0.05969936,0.48594105,0.55857724,-0.03421597,-0.07526632,-0.041206766,0.47205347,-0.25497636,0.39925307,-0.1438573,0.52512664,0.24060377,0.33554447,0.4621376,0.45280185,0.43349752,0.26677254,0.39356503,0.37160304,0.45221174,0.28174445,0.57953465,-0.0010205972,-0.9770649,0.119623706,-0.5326587,-0.6194696,-0.53663343,-0.8161987,0.42613265,-0.004972427,0.42613265,0.124467105,0.10169905
-0.047636516,-0.70646805,-0.65629715,-0.70528066,-0.29670182,-0.15244032,-0.029237622,-0.34903052,-0.3935638,-0.121856816,-0.046315823,-0.059102215,-0.39781746,-0.49774593,-0.26203054,-0.13192427,-0.31951034,-0.29504687,-0.27569443,-0.3790572,-0.09634014,-0.5498909,-0.6177073,-0.58186626,-0.61959165,-0.35352772,-0.36818174,-0.12767795,-0.11671626,-0.034093242,-0.29372233,-0.48358074,-0.23096122,-0.22221562,-0.3084414,-0.4309582,-0.29960355,-0.4309582,-0.19674674,-0.045307744
