Succinic Acid,Spermidine,Gamma-Amino-N-Butyric Acid,Malonic Acid,L-Aspartic Acid,L-Asparagine,Glycylglycine,Glutaric Acid,Fumaric Acid,L-Serine,Ethanolamine,Allantoin,"1,4-Butanediamine",4-Hydroxyphenylpyruvic Acid,Beta-Alanine,L-Valine,L-Ornithine,L-Norleucine,L-Lysine,L-Glutamine,L-Alanine,L-Tyrosine,Tryptophan,L-Leucine,Glycine,Glycerol,Caffeine,"1,3-Diaminopropane",Phenanthrene,Lauric Acid,Benzoic Acid,Anthracene,"(5R,11R)-5,11-Dimethylpentacosane",Pyrene,Fluorene,Biphenyl,Naphthalene,Pentadecane,Undecane,Hexachlorobenzene,Benzyl Benzoate,1-Hexanol,Methyl Benzoate,Methyl Octadecanoate,1-Octanol,Isopentyl Acetate,Methyl Hexanoate,2-Octanol,Benzyl Alcohol,Testosterone
-0.010656963,-0.029740464,-0.051198397,-0.010213927,-0.046687286,-0.036454644,-0.037794482,-0.011970088,-0.016997518,-0.03647344,-0.05025613,-0.008453198,-0.04428261,-0.046646122,-0.04562868,-0.04389862,-0.04603983,-0.057223767,-0.067189746,-0.046001393,-0.044634514,-0.09090283,-0.038481407,-0.043572422,-0.04616234,-0.016492452,-0.07549549,-0.040169287,-0.014440554,-0.04704343,-0.030673346,-0.01589753,-0.010153112,-0.027705489,-0.024237344,-0.009044949,-0.011728358,-0.05760509,-0.056858853,-0.010402482,-0.13025022,-0.050238784,-0.03630607,-0.060052276,-0.08966536,-0.039735198,-0.050268363,-0.1473727,-0.027488252,-0.10819562
0.11101679,0.6163736,0.5633691,0.14861818,0.6409662,0.50601953,0.70577836,0.14562818,0.084364146,0.6403054,0.43764925,0.13379164,0.5647877,0.55447894,0.59568965,0.66148555,0.6947007,0.66948557,0.5193118,0.466734,0.59005195,0.1745215,0.25570875,0.66114783,0.58652484,0.48145273,0.24726968,0.5867371,0.27826732,0.48317394,0.071613275,0.30651975,0.73471105,0.25337797,0.1236975,0.16220489,0.27297676,0.49310273,0.4615315,0.33912915,0.2371736,0.4141099,0.033249684,0.53357863,0.3787895,0.39800158,0.4125661,0.33987033,0.34688604,0.17299183
-0.009226563,-0.50251484,-0.010022234,0.003557329,-0.020605093,0.015589976,-0.1257364,-0.011203279,-0.044361193,-0.022282908,-0.047165133,-0.15126987,-0.1866712,0.17511335,-0.011862094,0.036908157,-0.011912477,-0.001869755,-0.01814656,0.0070780977,0.0055851485,0.0777986,-0.019837545,0.026179444,-0.00029784345,-0.040188044,0.045381814,-0.19523332,-0.14263359,-0.014458087,0.006406148,-0.06472293,-0.14546277,-0.07799844,-0.051742118,-0.010288532,-0.053341154,-0.059066236,-0.047944363,0.26358306,0.14970665,-0.050671082,0.07101724,-0.012521662,-0.05853099,-0.024769546,-0.011543137,-0.074574254,0.106600165,-0.059117824
-0.018546598,-0.59331024,-0.53324115,-0.007174991,-0.36915016,-0.6488403,-0.6220312,-0.046179537,-0.029387495,-0.37265468,-0.5386424,-0.11308791,-0.5122451,-0.44774684,-0.4419339,-0.7023756,-0.6060967,-0.7030302,-0.62846804,-0.640699,-0.5729206,-0.66545963,-0.8436228,-0.72491723,-0.3850436,-0.29202884,-0.899474,-0.49453038,-0.61037993,-0.73428833,-0.31724116,-0.60544086,-0.62817925,-0.51085746,-0.57574713,-0.22525704,-0.47442207,-0.7669587,-0.7666979,-0.54817605,-0.7957785,-0.7702822,-0.7952063,-0.830432,-0.75381494,-0.8535344,-0.857759,-0.78680456,-0.5266976,-0.5587641
-0.044501558,-0.0015727308,-0.0073805563,-0.063543595,-0.006940081,-0.0104215965,-0.0024635883,-0.04356434,-0.029212398,-0.008939851,-0.0042402702,-0.0032253833,-0.0030802405,-0.102388605,-0.005070825,-0.01580468,-0.0036997332,-0.009104904,-0.0043661757,-0.01900169,-0.008935641,-0.023193194,-0.026116898,-0.017802311,-0.0059567955,-0.02107071,-0.05205615,-0.0025712755,-0.014081092,-0.0467565,-0.07916205,-0.016834145,-0.01753792,-0.018282142,-0.020804895,-0.03600655,-0.01907944,-0.010029102,-0.009941313,-0.042047076,-0.056591336,-0.014717989,-0.03147867,-0.035538618,-0.0194339,-0.031517174,-0.032873366,-0.040752254,-0.047379225,-0.05829326
0.096473336,0.26082078,0.24385393,0.11015624,0.24662164,0.28016245,0.30108452,0.11015129,0.079378515,0.23278809,0.26018742,0.28088814,0.21212159,0.28754678,0.2264034,0.25818443,0.25088465,0.28324237,0.2565121,0.2570873,0.2723545,0.3407795,0.25887784,0.23323618,0.20521213,0.21446083,-0.20757478,0.21367744,-0.78860337,0.27747956,0.2255283,-0.8255465,0.31623036,-0.7729704,-0.7300507,0.3441095,-0.54720914,0.32292554,0.31660843,0.32387033,0.3604812,0.29190373,0.30094022,0.2876254,0.3235601,0.21378627,0.26588687,0.31348726,0.24762139,-0.01838768
0.016570382,0.1903049,0.17660673,0.019149404,0.055390637,0.13612412,0.19433738,0.025515491,-1.9004192e-05,0.2157942,0.17326373,0.07000746,0.16545786,-0.009343584,0.15991642,0.12205797,0.13425688,0.20205532,0.11595261,0.12766068,0.09689703,0.15840673,0.19832782,0.12376788,0.19370641,0.124664515,0.34518754,0.16345897,0.22095175,0.30081242,0.058428768,0.24199925,0.28077486,0.2761572,0.20031095,0.12691167,0.24177602,0.25649872,0.22437796,0.1681831,0.49307376,0.10407551,0.15384452,0.34281835,0.0856115,0.15685286,0.2336672,0.07571188,0.17883697,0.04338041
0.085969076,0.055821948,-0.054967087,-0.11561917,-0.0032590707,0.1113961,-0.32844597,0.15597326,0.22064722,-0.16299395,-0.04609491,0.15397376,0.09326425,0.17216317,-0.043011133,-0.047575075,-0.085784465,-0.008284623,-0.057472657,0.11554858,-0.014273234,-0.041938376,0.11800568,-0.04719315,-0.06303288,-0.14891845,0.8507317,0.16665617,0.43980733,0.09539097,0.16846845,0.39825168,0.32400963,0.27191246,0.121182084,0.24570172,0.394195,0.35015428,0.32113066,0.26062554,0.4470563,0.010504297,0.41085088,0.43862024,0.04102916,0.22746986,0.16760527,0.11117395,-0.015181166,0.024161285
-0.63012743,-0.03425319,-0.8887449,-0.74477184,-0.97479576,-0.91097933,-0.88281316,-0.5591459,-0.61933,-0.6141139,-0.028562127,-0.013097123,-0.04884645,-0.75729036,-0.85475713,-0.9426504,-0.953778,-0.9257066,-0.94306195,-0.86907095,-0.8980146,-0.8612143,-0.08422053,-0.9523785,-0.69580764,-0.053475626,-0.005013011,-0.051065955,-0.0059921853,-0.54194003,-0.48863864,-0.0060149436,-0.0007091115,-0.0025341867,-0.003047178,-0.01581589,-0.009346625,-0.0047774706,-0.0050613526,-0.013069356,-0.016768117,-0.0038588566,-0.06456886,-0.06568102,-0.0020604662,-0.041215304,-0.0927663,-0.0017246429,-0.008271937,-0.0001753137
-0.023949593,0.00012698447,-0.0020981438,-0.0132051995,-0.0025275154,-0.0056377086,-0.0031266953,-0.016493268,-0.046687666,-0.0009138882,-0.00019211504,-0.0056647304,0.0002141043,-0.0047532963,-0.0022546726,-0.0076592783,-0.00031174326,-0.00385642,-0.0012705376,-0.010496836,-0.005011608,-0.0014791378,-0.008257298,-0.008362205,-0.0014771571,-0.00037669696,-0.847674,0.00024218125,-0.00060552044,-0.0046473597,-0.013116323,-0.00046287995,-0.001227513,-0.00056878163,-0.0005358016,-0.0013726099,-0.0006010377,-0.000729973,-0.0010044037,-0.00079403404,-0.0028365348,-0.00037745084,-0.0039004013,-0.0027813907,-0.00028617514,-0.006512898,-0.0046075494,-0.00078576244,-0.0005070011,-0.0011816582
0.19528688,0.090907864,0.3350157,0.07141937,0.35474485,0.5229126,0.09243309,0.16489673,0.2198371,0.19235303,0.08331673,0.080898054,0.13805017,0.012005557,0.2761508,0.856849,0.65887713,0.85069853,0.62850463,0.41473404,0.63353574,0.69808304,0.39342177,0.87049055,0.18423595,0.004867695,0.25431246,0.14066362,0.31695068,0.39868653,0.13303302,0.29841763,0.114857405,0.32380274,0.6961594,0.1444833,0.17630878,0.47439823,0.4687617,0.108354,0.38496035,0.25111496,0.32973906,0.36284608,0.3914962,0.23681742,0.35637268,0.53318405,0.15057246,0.31543177
0.0018465712,0.62640965,-0.047454484,0.0015309193,-0.08171072,-0.0994523,-0.07818642,0.005361708,0.0002708389,-0.10506682,-0.13326998,0.9653279,0.30924407,-0.17248057,-0.052774537,-0.012441722,-0.04080808,-0.015700748,-0.03594116,-0.092318974,-0.041540295,-0.08649006,-0.04113047,-0.005610721,-0.055242002,-0.104271434,0.58536524,0.2479271,0.29626063,-0.029994197,-0.0065554297,0.4498273,0.9031681,0.121964335,0.25728303,0.27543187,0.5077255,0.9343466,0.94150853,0.6467596,-0.06951088,-0.058851913,-0.057873573,-0.010872261,-0.045758706,-0.01808347,-0.025475629,-0.019829728,-0.103876926,-0.017597843
0.2122874,0.045472723,0.1779105,0.18263288,0.20727813,0.24577041,0.55669075,0.30123806,0.22151329,0.19881758,0.05976534,0.17996521,0.04322443,0.18666117,0.15731503,0.23598976,0.15331347,0.14884068,0.16157427,0.24692324,0.20144662,0.108739294,0.25811768,0.18935542,0.16088958,0.15585278,0.078564264,0.040271744,0.25181586,0.16875687,0.38458398,0.25510603,0.049000565,0.26596022,0.28279868,0.4280861,0.2086059,0.19195795,0.15358716,0.34645674,0.14935043,0.1273837,0.3103454,0.25925127,0.13041784,0.25859696,0.23398687,0.11403764,0.29643962,0.2136932
-0.051865567,-0.0008492701,-0.0027776249,-0.072805986,-0.010992047,-0.01609264,-0.0151656475,-0.035989836,-0.08945032,-0.009666476,-0.0038905644,-0.09819245,-0.001578164,-0.0027777068,-0.0057080216,-0.013480216,-0.0068851854,-0.008384179,-0.0035432486,-0.015209211,-0.013544029,-0.001615182,-0.004426392,-0.013194908,-0.0058008847,-0.0019323364,-0.17732073,-0.007140022,-0.0005376201,-0.001255793,-0.018995209,-0.0004925496,-0.002831682,-0.000902626,-0.0005214356,-0.0016364985,-0.00054943457,-0.0011419022,-0.001135829,-0.0010630292,-0.0025968212,-0.000982473,-0.007260406,-0.0019218287,-0.00048825418,-0.0035096598,-0.0024441695,-0.0005400939,-0.0020044022,-0.0034012955
0.085283674,0.00024477192,0.0077212034,0.101129174,0.01595139,0.011081626,0.0023820638,0.036973447,0.059207376,0.011543924,0.0048947986,0.17530972,0.0009875005,0.056408387,0.00840448,0.0071448674,0.007668371,0.011640395,0.0072794803,0.009021867,0.010201436,0.05018361,0.01124813,0.0069154943,0.009538077,0.010319973,0.9311988,0.0015080039,0.0010818971,0.013161357,0.013500836,0.0009138049,0.0003389154,0.001941454,0.0020947927,0.0013017899,0.0011934054,0.0040199803,0.0036357273,0.0011295993,0.037942573,0.0111864,0.005324038,0.011094105,0.009824914,0.01704372,0.009970046,0.016300121,0.007033623,0.007327703
0.0015887262,0.00041414148,1.6295187e-05,0.0019322241,-0.00018768974,-0.00043691084,-0.00035913274,0.0004327479,0.0015697515,-7.1115144e-05,0.00019726538,-0.00012856555,0.0014431032,8.7186245e-06,2.551315e-05,-2.0742036e-06,-0.00018707865,3.865892e-07,-3.1683365e-05,-0.000114108465,2.9448824e-05,0.0002595138,3.189889e-05,-8.843639e-05,1.952226e-05,2.4133395e-05,-0.0027467832,0.00081869593,0.000121789795,1.4253208e-05,0.00024833033,0.00015198221,0.00065389636,0.00030545428,0.00017149275,0.0010806981,0.00013725663,0.00013794948,0.00013181462,9.579319e-05,0.00011489884,4.337809e-05,0.00010574773,4.0505933e-05,2.289905e-05,7.712817e-05,1.7442726e-05,1.1742248e-05,7.2868424e-05,0.00011530487
-0.121474154,-0.019829769,-0.015180359,-0.095606185,-0.019131986,-0.014638401,-0.02848198,-0.10795706,-0.19739081,-0.02890994,-0.021616539,-0.089330174,-0.0125649655,-0.022117395,-0.015365076,-0.011267274,-0.021746721,-0.00752179,-0.015035707,-0.012246943,-0.011193109,-0.008937538,-0.0065354714,-0.017894955,-0.017603839,-0.14274737,-0.73480016,-0.008690365,-0.20904078,-0.00966584,-0.020084959,-0.24295543,-0.0153584685,0.11988306,-0.35233006,-0.00555053,-0.313955,-0.014744523,-0.011826257,-0.005552081,-0.005291473,-0.014775893,-0.0034360897,-0.010504669,-0.012602981,-0.016637523,-0.005199313,-0.015025018,-0.009448985,-0.9574006
-0.006800023,-0.17147475,-0.022990245,0.009699176,0.0018331817,-0.0150622865,-0.029414147,-0.006748984,-0.006508956,-0.058526218,-0.0712722,0.0074966643,-0.09270298,0.0056752097,-0.023414457,0.012762788,-0.016620865,0.0165291,-0.018061545,-0.0151715055,-0.02507353,0.07377187,-0.01537835,0.017260632,-0.02255056,-0.023730282,0.06614611,-0.07662088,0.007859994,-0.033404835,-0.0039075324,0.005393025,-0.021286817,0.021946153,0.0672499,-0.007093681,0.0015714285,-0.030836523,-0.028429369,-0.006621161,-0.0008820699,-0.08080238,-0.004593272,-0.04669776,-0.060596142,-0.011486496,-0.012832405,-0.01481035,-0.0013928137,0.07175817
-0.019186493,0.17439105,-0.2221087,-0.010123236,-0.15658493,-0.315111,-0.5826737,-0.023496721,-0.022632083,-0.059764307,-0.0992825,-0.16777398,-0.09349601,-0.30389234,-0.17671211,-0.19127123,-0.11396376,-0.23881103,-0.13566105,-0.40558225,-0.1848685,-0.21965492,-0.2901269,-0.17379823,-0.18683998,-0.0668098,0.026372366,-0.11804054,-0.2922255,0.10045023,-0.12148423,-0.36296335,0.6927801,-0.33883572,-0.24163947,-0.27122787,-0.38297698,0.73130214,0.66843075,-0.21814777,-0.20806964,0.065548256,-0.4356679,0.61999756,0.47331896,-0.09200037,0.350166,0.6146265,-0.31411457,0.31235495
0.44132143,0.1836345,0.42151603,0.40534955,0.55776954,0.5076992,0.32566923,0.3615652,0.40440303,0.3488211,0.13198227,0.01988828,0.16001952,0.41421428,0.3550297,0.45615804,0.43284532,0.5414546,0.4851356,0.509953,0.39273703,0.7203174,0.1608589,0.54310733,0.3245869,0.13177852,0.018512208,0.07399152,0.08896338,0.35263985,0.24999778,0.079420626,0.5831368,0.08924875,0.0778551,0.12600905,0.061224278,0.31069565,0.27024537,0.10602782,0.04397819,0.11053149,0.123287775,0.31437522,0.13566998,0.16704257,0.18744965,0.28210598,0.073644795,0.5937487
-0.00277595,8.271072e-07,-3.5997855e-06,-0.008178082,1.1608812e-05,1.2903519e-06,-1.3188535e-05,-0.0005975803,-0.0034133773,6.628674e-06,-2.634908e-06,-1.4039078e-06,1.4397292e-06,-0.0011188076,-6.87696e-06,1.758813e-05,6.934871e-06,3.2336936e-06,2.6550156e-06,1.5817838e-07,7.719727e-06,0.0017973847,7.063883e-08,2.0782229e-05,-4.704751e-06,5.7832367e-06,-0.004060887,2.8105597e-07,-0.026354281,-1.6453575e-06,-0.0033504195,-0.019123722,5.08195e-06,-0.039867647,-0.019956244,-0.016891813,-0.0061735907,9.041686e-06,8.22904e-06,-0.00050377834,-0.13781032,-2.7638765e-07,-0.00075217825,1.2144886e-06,-5.3467164e-07,3.795247e-06,-8.6632616e-07,2.328265e-06,-0.0005109003,4.45162e-05
-0.22381617,0.58105654,-0.7490249,-0.1851799,-0.9644502,-0.9854417,-0.6730763,-0.3075506,-0.13412555,-0.7963392,-0.19890471,-0.8464803,0.15812966,-0.77168393,-0.7465137,-0.7902142,-0.561793,-0.9253103,-0.40818986,-0.9788925,-0.8943846,-0.88208604,-0.7036407,-0.80589074,-0.83752793,-0.06468414,-0.7524731,-0.04139247,-0.23727193,-0.876231,-0.49318257,-0.28223056,0.42668355,-0.15171021,0.3042329,-0.6131036,-0.5782274,-0.48178965,-0.4993478,-0.020926641,-0.11780412,-0.47602737,-0.63951415,-0.34713423,-0.502312,-0.32243553,-0.6175523,-0.5464583,-0.27109587,0.18117398
-0.028126398,0.17308246,0.038043667,0.019914059,0.13844833,0.21757422,0.1555957,-0.02530643,-0.03254109,0.2112858,-0.19392847,0.04342237,0.049512364,-0.29919475,0.0062300493,0.4133815,0.29232383,0.3534216,0.30371085,0.1970393,0.19735134,0.11555839,-0.3205265,0.37371227,0.055474132,-0.09001831,-0.037500497,0.018480279,-0.05572402,-0.26797628,-0.02389949,-0.044672318,0.03042849,0.012908916,-0.03914174,-0.06991772,-0.06773603,0.091448195,0.06332682,0.00076692924,-0.2506507,-0.30572435,-0.18889053,-0.1015207,-0.38978803,-0.167453,-0.43715042,-0.38768739,-0.19085793,-0.9703182
0.06744629,0.0071768607,0.015647376,0.03666239,0.036533248,0.027985906,0.023611022,0.051423732,0.06298372,0.013246808,-0.023535822,0.011724103,0.006857275,-0.1251789,0.017362718,0.03132338,0.009382523,0.03192527,0.013297902,0.025452802,0.02568223,0.044701938,-0.023120452,0.03329086,0.01526845,-0.07375845,-0.0833556,0.009042935,-0.039851207,-0.046786707,-0.002202205,-0.046682008,-0.07303368,0.0004979718,-0.065756604,-0.023452608,-0.051109865,-0.050429445,-0.050006222,-0.03929944,-0.2127026,-0.06724201,-0.07534812,-0.021562243,-0.06568484,-0.04590528,-0.015314915,-0.04664329,-0.13765961,7.0617425e-05
0.0048841145,0.11595607,0.045617625,0.022977756,0.16086066,0.36987573,0.51331604,0.005595396,0.00017031094,0.32965922,0.1881053,0.41671434,0.07710948,0.02863403,0.11314035,0.4664506,0.32080826,0.3007572,0.26194948,0.18768036,0.26502928,0.3146166,0.2228364,0.47270784,0.16344737,0.15154248,0.71095896,0.11205498,0.3740073,0.16900222,0.045407098,0.41162062,0.20367613,0.45078114,0.5741298,0.12259998,0.2731542,0.33285505,0.37891316,0.19548382,0.3495601,0.21753845,0.24805085,0.20606309,0.33676884,0.14204945,0.26749095,0.4780486,0.123789385,4.416754e-05
-0.005940526,-0.035600923,-0.032386582,-0.006244352,-0.09618136,-0.15960152,-0.045597278,-0.008741743,-0.0046830764,-0.03561681,-0.043494675,-0.016415618,-0.03909711,-0.022928322,-0.028342357,-0.05957448,-0.05400222,-0.076633565,-0.0511141,-0.13357939,-0.04544031,-0.0801175,-0.05112481,-0.060109474,-0.031352084,-0.01113875,0.97305036,-0.050149772,-0.045356255,-0.053943347,-0.017500887,-0.048392083,-0.116338186,-0.04935176,-0.029199548,-0.031102283,-0.032713853,-0.036120832,-0.031072833,-0.019407755,-0.023642987,-0.026397733,-0.013499979,-0.08378213,-0.02319734,-0.032530516,-0.061752565,-0.03299104,-0.008731671,-0.03477059
-0.033820577,0.59956276,0.47768307,-0.05969936,0.61944866,0.55857724,0.6704436,-0.07526632,-0.041206766,0.47205347,0.46602127,0.39925307,0.5370445,0.34484807,0.4621376,0.43349752,0.6395076,0.26677254,0.39356503,0.45221174,0.4527113,0.7125363,-0.11149604,0.44904572,0.45536664,0.41414365,0.33299303,0.43719766,0.050800737,-0.78823227,-0.06655327,0.124467105,-0.43304595,0.10169905,-0.23596905,-0.035770487,0.10753721,-0.66909015,-0.62194455,0.5085995,0.17942165,0.09827635,-0.07301865,-0.79275274,-0.41169542,0.28064045,-0.5326587,-0.6005243,0.61905885,-0.9770649
-0.047636516,-0.65629715,-0.45104238,-0.029237622,-0.23620251,-0.3935638,-0.29232845,-0.046315823,-0.059102215,-0.39781746,-0.45323625,-0.26203054,-0.5730208,-0.054783817,-0.3790572,-0.5498909,-0.53562987,-0.6177073,-0.58186626,-0.35352772,-0.36653262,-0.25956902,-0.44547918,-0.68669826,-0.40302834,-0.13656087,-0.41244513,-0.5748971,-0.17366946,-0.33190486,-0.053202953,-0.19674674,-0.3907273,-0.045307744,-0.07813346,-0.121335246,-0.19838053,-0.381755,-0.37349534,-0.001135565,-0.25094786,-0.297701,-0.22740644,-0.5964264,-0.32572144,-0.5458462,-0.48358074,-0.40906432,-0.10704126,-0.034093242
-0.0013860606,-0.91438025,-0.54467505,-0.012267374,0.52347976,0.39672932,-0.9244619,0.0052463617,0.0077490993,0.06544854,-0.41658792,0.34908912,-0.6112362,0.12826604,-0.5647629,0.44435364,-0.5820067,0.16007859,-0.56505513,0.3769098,0.23833793,0.4770058,0.11155476,0.33602947,-0.5269179,-0.093167745,0.25732678,-0.49045327,0.33019462,0.036913507,-0.02091823,0.36992818,0.035819776,0.21647547,0.21564722,0.05966381,0.28712323,0.040514175,0.033938553,0.32269007,0.11927213,0.06648614,0.1293057,0.037389766,0.11656027,0.061358314,0.07748652,0.15570103,-0.20245934,0.11584704
0.0009627557,0.0014265183,0.00057523756,0.00046514708,0.0021068142,0.00040353133,-0.0029711463,0.0005559917,0.0037176674,0.005181778,0.0047047297,0.0014572073,0.001313287,0.0072182612,0.0011027545,0.00461879,0.0022836488,0.0014443431,0.0018649714,4.251085e-05,0.004610238,0.002674755,0.010557495,0.002588555,0.0014006051,0.0062745134,0.48119977,0.003033658,0.03173186,0.00022006703,0.003457713,0.04187657,0.0033691868,0.020598328,0.0031052616,0.0071745343,0.038015448,0.010273484,0.012632187,0.006958678,0.012089115,0.015914159,0.03840422,0.0016239571,0.014793179,0.010349756,0.004606566,0.024676153,0.05215306,0.54733753
0.05711045,-0.23359604,-0.45678636,0.10051503,-0.0035464072,-0.6162006,-0.57877237,0.021318058,0.025184223,-0.62856615,-0.35952213,0.0067528742,-0.269175,-0.0051233782,-0.3577664,-0.588572,-0.37282416,-0.71794975,-0.5387797,-0.69987255,-0.45373058,-0.116058186,-0.6427498,-0.6278686,-0.3404315,-0.61188465,-0.31187734,-0.063667044,0.38005584,-0.7480292,0.14908496,0.26145226,0.27057537,0.2963378,0.034472577,0.34711266,0.13483396,-0.2927864,-0.34936997,0.25406092,0.2657249,-0.58877623,-0.22855325,-0.6638039,-0.6958215,-0.4903464,-0.6960737,-0.70756364,-0.16992159,-0.1300955
-0.019520506,0.032852583,0.104362145,0.016841132,0.110734336,0.037776068,0.06254514,-0.016212266,-0.0068247444,0.150043,0.17115302,0.047370754,0.11317442,0.053533424,0.096894726,0.15287021,0.097872004,0.12711592,0.077187344,0.04193902,0.109443076,0.13593003,0.15636149,0.15769964,0.09939809,0.29134175,0.00040315182,0.08632899,0.29041296,0.06599213,0.02363204,0.30259922,0.03869379,0.3640709,0.576111,0.15506986,0.3154127,0.48133448,0.46877986,0.17438951,0.20535056,0.34805143,0.11138489,0.21060193,0.5035277,0.35744554,0.18710047,0.4810453,0.20204733,0.06895716
0.0039465576,0.006653413,0.00082137407,0.0026586235,0.0003206894,0.0005448662,0.0008914915,0.003188352,0.010220839,0.00029149785,0.00044506203,0.00014517155,0.0023514915,0.00089014694,0.00076332036,0.0005944049,0.0005328389,0.0005062442,0.0008758418,0.00087544555,0.00090157,0.0005310131,0.010655622,0.00046309925,0.00094142946,0.00089225586,0.079003416,0.0016734032,0.022827758,0.0024858962,0.004847841,0.024020407,0.5925219,0.020398024,0.013863237,0.016379967,0.015207205,0.02669887,0.020399531,0.05163297,0.02201746,0.003789441,0.009534208,0.015993921,0.0043796217,0.021356625,0.010506221,0.0035867163,0.0045569655,0.0041570077
-0.2826153,-0.7151147,-0.6070954,-0.28701702,-0.5671285,-0.04124549,-0.045870043,-0.47569337,-0.30467126,-0.48681998,0.10934105,0.30400404,0.08805097,-0.037168734,-0.24324188,-0.7602593,-0.27311793,-0.51267844,-0.47848985,-0.15641476,-0.73110807,-0.34351742,0.05199049,-0.48112708,-0.053922262,-0.30439118,0.2186577,0.1389586,0.022909613,-0.07425883,-0.14666186,0.18573216,-0.10857585,0.25464422,0.14532886,-0.15761785,0.14727663,0.55590945,0.49908203,0.06633789,0.274674,-0.038983773,0.38674712,0.023626486,0.02894233,0.16157292,0.016814932,-0.3664173,0.21355568,0.6134633
0.022836538,0.0003107602,-0.0009534963,0.005832097,0.010066888,0.050154272,1.0458491e-05,0.02960327,0.034004968,0.02547683,0.0028519942,0.6886317,0.0020789905,0.021910084,7.903806e-05,0.09943411,0.002657862,0.024389766,6.7638895e-05,0.02124627,0.08242613,0.013252124,0.09886284,0.08430373,0.0032443907,0.025064576,0.8054552,0.006526904,0.80182195,0.016367061,0.16486831,0.7875992,0.17044556,0.69910705,0.41798583,0.2713163,0.7133053,0.022936828,0.034958243,0.8103121,0.074407846,0.019497292,0.3365892,0.02926249,0.015310165,0.14594524,0.050065625,0.026228776,0.07598178,0.0083971815
0.013809524,0.6676394,0.2213034,0.0026676946,0.3244981,0.46126333,0.3698721,0.036209702,0.004976251,0.34737465,0.25419492,0.0037293208,0.4710169,0.40224162,0.14508359,0.44462833,0.3843394,0.5076093,0.33566135,0.5067693,0.26107842,0.6193311,0.2978482,0.5557431,0.13626209,0.13671549,0.0019313657,0.44008836,0.16815576,0.16186099,0.056449056,0.12873942,0.76337016,0.048300765,0.048428282,0.10128527,0.1077874,0.4851124,0.45834288,0.4008229,0.044361867,0.23737437,0.060038466,0.44112724,0.31327718,0.22432485,0.3551151,0.45469686,0.07354621,0.507019
-0.0025307764,2.0923051e-05,0.00027813355,-0.0015383684,0.00050526863,0.00036235322,0.0003117334,-0.0015320941,-0.0020722442,0.0009994479,0.00041172205,0.0003677431,3.72371e-05,0.000115687115,0.00045447965,0.00022997765,0.00021778226,0.00016864778,0.0001733113,0.00027227605,0.00031510208,0.00036373799,0.00016904417,0.00023209657,0.00061461574,0.0015233114,0.010009342,5.076821e-05,0.00024121371,0.00012621962,0.00092764624,0.00030095503,0.0003164187,0.00037502867,5.0981776e-05,0.00014013372,0.00022248442,-4.4675486e-05,5.9350765e-05,5.816372e-05,0.00032539645,0.0005055314,0.00012911191,-0.00016664014,-0.00039482446,0.00036666534,0.00014271012,-0.00030192864,0.0005137838,-0.00037165434
0.09583576,7.2273137e-06,0.003902277,0.028122688,0.020348543,0.0003952673,2.6588796e-07,0.151975,0.08954591,0.018683998,0.014057532,3.3624272e-06,0.00026669243,0.19394423,0.0031105261,0.006945146,7.7319135e-05,0.04079639,0.00018939243,0.00055226946,0.019284079,0.16468854,0.24871777,0.0038208456,0.0061076246,0.11164222,0.03794635,0.00048154782,0.13713433,0.120232515,0.0020016963,0.1507079,0.26813594,0.10765116,0.1945712,0.09918236,0.14713812,0.33967698,0.32833585,0.22625616,0.1533431,0.19665515,0.15062083,0.23537847,0.22009355,0.19919784,0.28290927,0.24451895,0.05567305,0.4061574
0.0142954495,0.30633086,0.23754582,0.009880921,0.31629533,0.4256705,0.51307,0.020031983,0.017611368,0.24179287,0.16898526,0.22020845,0.17433055,0.15173988,0.24495865,0.40359876,0.29222864,0.26077768,0.18479815,0.43297324,0.27946377,0.29180253,0.32851374,0.360774,0.2510464,0.16564156,0.2670003,0.1730856,-0.37737864,0.23995821,0.0042909845,-0.38767666,0.070728615,-0.28060132,-0.35402465,-0.2894516,-0.27357462,0.15285374,0.138482,-0.049130924,-0.4473286,0.16269882,0.06115539,0.2581095,0.2010714,0.3438523,0.2804159,0.229581,-0.0065181255,0.1490832
-0.09806406,-0.4961905,-0.14781137,-0.16830961,-0.04354068,-0.101379536,-0.2811369,-0.07806962,-0.11747958,-0.13454932,-0.26484498,0.52749944,-0.40062657,-0.057558592,-0.18131915,-0.12717634,-0.13694377,-0.107148,-0.10754475,-0.13739045,-0.14247932,-0.035541136,-0.21282485,-0.12088043,-0.1745017,-0.10947287,0.027139727,-0.4160621,-0.47580937,-0.11958997,-0.15948758,-0.46830878,-0.16630809,-0.45935127,-0.4949214,-0.1681088,-0.46048173,-0.3554386,-0.36386687,-0.45057267,-0.35437253,-0.41829303,-0.14930095,-0.16139273,-0.4585323,-0.3001238,-0.18909244,-0.4217721,-0.31618136,-0.17891309
